coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value
237,"Carlos","Muniz","",59,"1981-3-12",80688,206,190,185,2,0,3,0,18947,0,0,0,0,0,8,7,7,16,1,73,63,49,53,43,66,57,133,0,0,0,0,0,5,0,3,3,0,81,0,0,0,0,3,2,2,3,4,-1,-2,-1,3,-1,-1,1,1,0,1,2,0,2,3,3,3,3,3,-5,0,0,-4,-4,2,2,-4,1,4,0,-1,14,3,2,1,-1,0,-5,-4,70,69,76,10,0,66
238,"Charlie","Ahearn","",59,"1980-8-23",0,206,190,183,6,0,6,0,2266,40,0,0,0,0,157,140,175,121,2,10,27,33,38,50,24,27,22,0,0,0,0,0,0,2,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,-4,-3,-2,2,-7,1,1,0,13,5,2,0,5,-2,-4,2,86,26,14,143,0,46
239,"Jimmy","Bullock","",46,"1993-9-9",9942,206,180,179,3,0,1,0,0,5,0,0,0,0,87,88,99,99,0,8,44,20,4,12,37,38,42,0,0,0,0,0,0,2,2,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,4,4,-7,3,-1,2,-2,0,11,5,3,1,0,-2,-2,-4,32,43,16,93,0,24
240,"Hal","McRae","",94,"1945-7-10",5096,206,210,187,1,18,2,0,0,0,0,0,0,0,0,0,0,0,2,126,5,139,127,141,106,125,148,0,0,0,0,0,1,2,3,3,0,116,0,0,0,0,1,-1,0,0,1,0,-1,0,-1,0,-1,1,0,0,1,0,0,0,1,0,0,1,0,-5,0,0,-3,5,-5,10,-3,0,0,0,0,15,3,1,1,0,0,0,0,154,35,126,0,0,123
241,"Dave","Duncan","",94,"1945-9-26",21777,206,185,177,4,29,4,0,0,0,0,0,0,0,21,14,38,0,3,29,200,69,55,67,116,142,153,0,0,0,0,0,1,0,3,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-7,-5,-5,-4,0,0,0,0,13,5,1,1,0,0,0,0,133,184,56,14,0,76
242,"Bob","Melvin","",78,"1961-10-28",62386,206,210,191,1,15,2,0,0,0,0,0,0,0,7,5,12,8,0,122,62,124,133,129,167,166,133,0,0,0,0,0,1,3,3,3,0,123,0,0,0,0,0,1,-1,-1,1,1,1,0,-1,0,2,1,0,1,1,-1,0,0,0,0,0,-1,0,-5,0,0,1,7,1,0,2,0,0,0,0,13,4,2,1,0,0,0,0,163,85,130,7,0,130
243,"Kirk","Gibson","",83,"1957-5-28",60238,206,190,182,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,124,0,77,91,78,149,132,168,0,0,0,0,0,1,2,1,3,0,108,0,0,0,0,-1,0,0,0,0,-1,2,0,-2,0,-1,-2,0,-1,1,0,0,0,-1,0,0,1,0,-5,0,0,-2,-4,6,10,4,0,0,0,0,11,3,3,3,0,0,0,0,134,37,130,0,0,100
244,"Brian","Slocum","",59,"1981-3-27",55178,206,200,193,3,0,1,0,18736,4,0,0,0,0,53,53,47,60,0,62,43,9,1,1,11,7,16,0,0,0,0,0,0,2,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,7,4,5,-4,2,1,0,-1,14,3,3,0,-6,1,8,2,33,35,49,55,0,18
245,"Keanon","Simon","",55,"1984-12-6",76267,206,170,178,6,0,6,0,25183,33,0,0,0,0,100,102,95,94,0,41,59,5,1,1,1,6,10,0,0,0,0,0,0,1,3,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,2,-4,-4,0,0,-1,12,5,2,1,-8,-2,5,0,71,46,32,98,0,27
246,"Evan","Button","",53,"1986-9-5",69095,206,195,183,5,0,5,0,29238,0,0,0,0,0,24,23,37,18,1,100,6,17,20,13,91,103,150,0,0,0,0,0,0,3,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,3,8,1,-2,0,0,0,12,6,1,1,1,3,1,-4,50,33,104,23,0,40
247,"Bryan","Price","",78,"1962-6-22",69999,206,210,182,1,26,2,0,0,0,0,0,0,0,0,0,0,0,4,0,140,82,67,74,140,130,168,0,0,0,0,0,3,3,3,3,0,115,0,0,0,0,2,-1,2,3,2,-1,0,0,-1,0,5,5,0,3,1,0,0,0,1,0,0,-2,0,-5,0,0,-5,4,-10,-10,2,0,0,0,0,13,4,2,1,0,0,0,0,133,142,37,0,0,99
248,"Clint","Hurdle","",82,"1957-7-30",9383,206,225,193,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,117,106,117,155,170,139,0,0,0,0,0,1,2,3,3,0,80,0,0,0,0,1,-1,-2,0,-2,1,1,0,-2,0,-1,0,0,0,-1,0,0,0,1,0,0,-1,0,-5,0,0,-3,2,-2,10,-1,0,0,0,0,13,3,2,2,0,0,0,0,140,39,114,0,0,110
249,"Jim","Tracy","",84,"1955-12-31",30486,206,200,185,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,111,0,106,111,115,151,140,133,0,0,0,0,0,3,2,3,0,0,100,0,0,0,0,4,0,4,1,2,3,0,0,0,0,4,2,0,4,0,2,0,0,2,0,0,-2,0,-5,0,0,-5,-8,0,2,4,0,0,0,0,14,3,3,0,0,0,0,0,141,35,119,0,0,111
250,"Zach","Berard","",56,"1984-6-20",75309,206,190,185,8,9,12,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,5,2,0,0,1,58,35,45,148,45,0,2,3,3,1,0,179,118,174,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,-3,-1,1,-4,3,1,-2,-1,15,4,1,0,-4,6,0,-5,51,0,0,1,94,1
251,"Tim","Dillard","",56,"1983-7-19",71603,206,217,193,6,0,6,0,18995,26,0,0,0,0,76,70,76,80,1,27,5,1,11,6,23,2,22,0,0,0,0,0,0,2,2,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,10,4,-2,-2,-1,5,-1,0,13,4,2,1,1,-1,-1,1,44,8,24,76,0,24
252,"Don","Baylor","",91,"1949-6-28",4992,206,225,185,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,140,8,100,111,101,124,88,159,0,0,0,0,0,1,4,1,3,0,116,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,2,-1,1,0,0,0,0,0,-1,0,-5,0,0,3,0,2,10,6,0,0,0,0,13,4,2,1,0,0,0,0,133,37,136,0,0,110
253,"Sidney","Ponson","",63,"1976-11-2",0,11,225,185,4,0,4,0,13408,0,0,0,0,0,4,8,15,0,3,21,117,17,6,19,102,96,154,0,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,5,2,-9,-5,3,2,1,-1,14,6,0,0,3,6,7,4,51,117,45,5,0,33
254,"Joe","Torre","",100,"1940-6-18",12985,206,205,183,1,29,2,0,0,0,0,0,0,0,0,0,0,0,3,125,22,135,119,124,185,162,151,0,0,0,0,0,1,0,3,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,6,1,2,5,7,0,0,0,0,11,3,3,3,0,0,0,0,157,58,135,0,0,126
255,"Bob","Schaefer","",96,"1944-5-22",61619,206,215,197,2,15,3,0,0,0,0,0,0,0,0,0,0,0,1,100,0,109,116,101,125,122,159,0,0,0,0,0,5,2,3,3,0,92,0,0,0,0,2,2,2,2,3,-1,-3,0,3,0,0,-1,0,0,1,2,0,0,3,0,0,3,0,-5,0,0,-5,0,1,8,-2,-1,3,0,0,13,4,2,1,6,-3,-1,1,127,34,109,0,0,108
256,"Harry","Scherer","",60,"1980-2-13",0,206,190,183,3,0,1,0,14632,4,0,0,0,0,45,68,43,73,1,3,7,14,19,20,11,24,15,0,0,0,0,0,0,1,3,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,-5,1,5,4,1,4,0,0,12,3,3,2,3,2,3,7,34,9,6,59,0,41
257,"Josh","Thompson","",57,"1983-1-4",74774,206,190,183,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,180,67,182,100,154,0,1,3,2,1,0,200,165,153,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-2,3,-4,2,-8,4,-2,0,13,3,2,2,0,0,1,1,71,0,0,0,150,1
258,"Tyler","Lockwood","",52,"1987-12-9",76678,206,180,183,3,0,1,0,31208,5,0,0,0,0,118,125,129,117,2,13,24,23,31,26,16,49,30,0,0,0,0,0,0,0,2,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,-4,-3,3,0,1,1,0,0,12,4,3,1,-1,1,-4,-3,36,26,18,120,0,34
259,"Don","Mattingly","",79,"1961-4-20",24313,206,190,184,1,10,2,0,0,0,0,0,0,0,0,0,0,0,3,141,0,86,91,86,139,140,155,0,0,0,0,0,1,1,0,3,0,107,0,0,0,0,1,1,1,-1,0,-1,-1,0,-1,0,-1,1,0,1,-2,-1,0,0,0,0,0,1,0,-5,0,0,-5,-2,-1,10,-5,0,0,0,0,14,2,2,2,0,0,0,0,137,36,142,0,0,104
260,"Alex","Greer","",47,"1992-10-18",4037,206,185,183,6,0,6,0,36112,29,0,0,0,0,84,91,87,94,3,31,17,21,35,35,20,21,28,0,0,0,0,0,0,3,3,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,1,-3,-5,1,1,0,-1,15,4,1,0,-1,-1,0,-2,66,19,29,89,0,47
261,"Bud","Black","",83,"1957-6-30",70404,206,235,193,1,17,2,0,0,0,0,0,0,0,0,0,0,0,2,62,140,4,11,1,139,144,158,0,0,0,0,0,5,2,3,0,0,114,0,0,0,0,1,2,3,3,5,2,2,0,3,0,-1,1,0,-1,2,2,0,0,3,0,0,2,0,-5,0,0,-10,-1,-6,-6,1,0,0,0,0,14,3,3,0,0,0,0,0,104,142,83,0,0,63
262,"Ted","Simmons","",90,"1949-8-9",31810,206,210,194,2,21,3,0,0,0,0,0,0,0,40,25,38,31,4,120,42,106,103,106,120,122,163,0,0,0,0,0,1,3,3,3,0,104,0,0,0,0,0,0,-1,0,1,0,1,0,1,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,-5,0,0,3,0,-4,4,4,-4,1,0,0,11,4,3,2,-2,0,-3,2,145,65,124,33,0,112
263,"Josh","Zeri","",48,"1991-7-28",32688,206,195,177,3,0,1,0,0,0,0,0,0,0,45,50,42,50,2,37,45,7,1,1,9,10,14,0,0,0,0,0,0,2,3,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,3,7,-1,1,2,3,1,0,14,3,2,1,3,-6,-2,6,29,37,31,47,0,14
264,"Michael","McAvene","",42,"1997-8-24",0,206,185,193,2,0,3,0,28050,0,0,0,0,0,16,4,13,0,0,90,74,82,88,92,63,78,133,0,0,0,0,0,1,3,1,3,0,101,0,0,0,0,0,0,0,-1,1,-1,-1,3,1,1,0,0,1,1,1,-1,1,1,-1,0,1,-1,-1,-3,0,0,0,-3,-3,1,-5,8,2,-1,-1,13,5,2,0,0,-9,-2,-3,92,78,90,8,0,96
265,"Jim","Lefebvre","",98,"1942-1-7",34536,206,220,191,1,32,2,0,0,0,0,0,0,0,33,10,38,18,3,120,5,97,109,103,124,118,163,0,0,0,0,0,5,2,3,3,0,106,0,0,0,0,2,1,4,4,4,2,3,0,5,0,1,-1,0,0,0,3,0,0,2,0,0,4,0,-5,0,0,-1,-4,3,10,5,0,0,0,0,12,6,1,1,0,0,0,0,140,38,124,23,0,109
266,"Les","Walrond","",63,"1976-11-7",52725,206,205,183,4,0,4,0,18014,0,0,0,0,0,27,10,28,4,3,76,118,37,51,49,134,99,159,0,0,0,0,0,5,2,2,3,0,70,0,0,0,0,3,1,3,3,3,-3,-1,0,3,-1,0,-1,1,0,3,3,0,2,3,2,3,3,3,-5,0,0,4,3,7,2,-3,-6,4,-2,-1,12,4,3,1,2,-1,1,-1,81,121,90,16,0,65
267,"Bruce","Bochy","",85,"1955-4-16",11110,70,220,186,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,105,109,105,177,183,141,0,0,0,0,0,1,3,3,0,0,124,0,0,0,0,1,0,2,-1,-1,-1,1,0,0,0,1,1,0,-1,1,-1,0,0,1,0,0,1,0,-5,0,0,5,2,-1,1,0,0,0,0,0,15,4,1,0,0,0,0,0,155,42,118,0,0,119
268,"Angel","Chavez","",58,"1981-7-22",22165,145,196,185,2,0,3,0,37120,0,0,0,0,0,8,10,5,20,2,50,65,84,80,85,82,58,137,0,0,0,0,0,1,1,0,2,0,114,0,0,0,0,-1,1,1,-1,0,0,-1,3,-1,-1,0,-1,1,1,-1,1,0,0,-1,0,0,1,0,-5,0,0,-2,1,-5,-1,3,-2,2,-1,0,14,2,2,2,-3,6,-1,0,86,72,61,12,0,93
269,"Brian","Sabean","",84,"1956-7-1",4971,206,190,186,3,28,1,0,0,7,0,0,0,0,170,150,126,162,3,0,0,4,1,7,0,0,1,0,0,0,0,0,0,2,3,3,0,49,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,-1,-1,0,0,-2,0,0,0,0,-5,0,0,-1,2,1,4,0,0,0,0,0,12,3,3,2,0,0,0,0,58,0,0,158,0,14
270,"Jeremy","Gould","",52,"1988-6-6",12307,206,205,193,4,0,4,0,30645,0,0,0,0,0,18,15,13,15,2,17,96,23,20,8,107,105,152,0,0,0,0,0,0,2,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-2,-8,-1,-7,2,2,0,13,4,2,1,-2,-9,2,5,49,102,43,16,0,36
271,"JT","Ford","",45,"1994-9-14",0,206,177,189,4,0,4,0,27442,0,0,0,0,0,8,6,16,15,3,42,126,39,49,49,82,74,139,0,0,0,0,0,1,3,3,3,0,77,0,0,0,0,1,0,-1,-1,0,-1,-1,3,1,-1,-1,0,0,0,-1,1,1,1,1,0,0,0,1,-3,0,0,5,4,3,-4,0,1,3,-1,0,13,4,2,1,-4,-2,-5,0,74,119,56,11,0,64
272,"David","Adams","",53,"1987-5-15",48169,206,216,188,5,0,5,0,22435,0,0,0,0,0,2,19,0,9,2,88,16,9,9,14,83,93,140,0,0,0,0,0,1,4,1,3,0,70,0,0,0,0,0,0,0,0,-1,-1,0,3,-1,0,-1,-1,0,1,0,-1,-1,1,0,1,1,0,-1,-5,0,0,7,1,5,8,2,-1,1,1,0,14,3,2,1,2,7,2,-2,51,38,92,8,0,43
273,"Logan","Ondrusek","",55,"1985-2-13",30405,206,232,203,4,0,4,0,24416,0,0,0,0,0,4,21,1,26,3,57,81,17,23,8,87,83,139,0,0,0,0,0,5,0,0,2,0,18,0,0,0,0,3,3,2,3,3,-1,-1,0,3,-1,-1,0,-1,1,2,1,1,3,3,4,3,3,4,-5,0,0,-1,5,4,-6,3,3,1,-2,0,12,6,2,0,0,8,-3,-2,51,87,69,15,0,32
274,"Pat","Gillick","",102,"1937-8-22",3518,206,185,180,3,38,1,0,0,0,0,0,0,0,167,144,151,174,1,0,0,6,7,1,0,0,7,0,0,0,0,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,8,-5,3,3,0,0,0,0,13,4,2,1,0,0,0,0,55,1,1,162,0,5
275,"Gerry","Hunsicker","",90,"1950-6-10",14448,206,181,181,3,14,1,0,0,0,0,0,0,0,141,143,134,124,3,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-1,3,4,1,0,0,0,0,13,3,3,1,0,0,0,0,48,0,0,135,0,15
276,"Dylan","Resk","",42,"1997-12-15",0,206,188,188,2,0,3,0,24397,0,0,0,0,0,8,22,12,28,0,76,48,52,67,57,69,72,130,0,0,0,0,0,1,2,2,3,0,90,0,0,0,0,1,-1,-1,0,1,1,-1,3,1,0,-1,1,1,0,1,0,-1,-1,0,-1,0,-1,0,-3,0,0,4,2,-2,-2,-5,2,2,0,-1,13,3,2,2,2,5,-2,0,74,59,80,18,0,73
277,"Jose A.","Reyes","",49,"1991-1-3",0,56,185,185,1,0,2,0,33699,0,0,0,0,0,9,14,6,14,1,70,87,90,88,84,65,81,133,0,0,0,0,0,1,4,3,0,0,112,0,0,0,0,-1,1,0,-1,1,0,1,3,-1,1,0,1,-1,-1,1,0,-1,0,-1,0,1,1,1,-3,0,0,0,4,-2,-5,-3,-5,2,0,-1,11,4,3,2,-2,7,6,2,93,89,76,11,0,98
278,"Lee","Elia","",102,"1937-7-16",58713,206,175,180,1,40,2,0,0,0,0,0,0,0,1,1,1,1,2,93,11,117,121,121,122,125,168,0,0,0,0,0,5,0,3,3,0,106,0,0,0,0,2,1,0,-1,-1,2,-3,0,1,0,0,-1,0,1,-1,1,0,0,0,0,0,0,0,-5,0,0,-3,-4,6,3,0,0,0,0,0,14,3,2,1,0,0,0,0,144,43,104,1,0,117
279,"Lamarr","Rogers","",69,"1971-6-24",41955,206,175,176,5,16,5,0,0,0,0,0,0,0,1,1,1,1,3,97,11,104,109,109,90,111,145,0,0,0,0,0,2,1,2,3,0,86,0,0,0,0,4,2,-2,-3,4,2,-3,0,4,0,-3,-1,0,-2,-1,-1,0,0,2,0,0,1,0,-5,0,0,4,-1,1,2,-4,0,0,0,0,12,3,3,2,0,0,0,0,134,37,102,1,0,97
280,"Cole","Armstrong","",56,"1983-8-24",10038,36,210,191,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,110,11,25,23,10,103,100,151,0,0,0,0,0,2,1,1,3,0,97,0,0,0,0,3,5,1,-4,2,-4,1,0,3,0,-4,-2,0,-2,-1,1,0,0,3,0,0,4,0,-5,0,0,-3,3,0,1,-2,0,0,0,0,13,5,1,1,0,0,0,0,73,38,112,0,0,60
281,"Amalio","Reyes","",49,"1991-5-22",71432,56,175,188,2,0,3,0,35093,0,0,0,0,0,6,12,2,6,4,32,41,70,58,43,44,58,63,0,0,0,0,0,1,4,3,3,0,56,0,0,0,0,1,0,0,-1,1,0,0,3,0,-1,-1,0,0,-1,1,0,1,1,0,0,0,0,1,-3,0,0,1,2,-1,0,0,-2,3,0,0,12,6,1,1,-3,3,-6,6,57,45,38,7,0,55
282,"Don","Deleon","",63,"1976-8-13",22234,206,180,177,5,0,5,0,0,0,0,0,0,0,5,5,11,15,3,91,25,42,48,37,104,101,149,0,0,0,0,0,0,0,2,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,0,-1,-3,5,0,0,0,0,14,4,2,0,0,0,0,0,64,48,98,9,0,56
283,"Adam","Rosales","",57,"1983-5-20",13181,206,197,188,5,0,5,0,19097,0,0,0,0,0,2,6,15,12,2,115,64,37,37,45,132,120,165,0,0,0,0,0,3,2,3,1,0,52,0,0,0,0,3,0,1,3,3,1,-1,2,-1,1,3,3,2,3,1,2,1,1,1,0,0,-1,-1,-3,0,0,3,-1,4,1,3,3,2,-2,0,13,5,1,1,-1,4,-8,-4,75,83,121,8,0,57
284,"John","Webb","",61,"1979-5-23",63622,206,220,191,2,0,3,0,18207,0,0,0,0,0,10,8,12,12,1,144,144,98,102,91,96,120,150,0,0,0,0,0,3,2,3,3,0,119,0,0,0,0,3,1,2,2,2,1,0,1,1,3,3,3,2,3,0,0,0,-1,0,2,0,-2,-1,-3,0,0,3,-5,3,1,-5,-5,5,2,-1,11,4,3,2,7,1,0,2,119,139,139,10,0,108
285,"Wander","Guillen","",47,"1992-8-24",53855,56,170,180,1,0,2,0,30752,0,0,0,0,0,7,16,0,2,3,112,99,158,167,166,161,135,147,0,0,0,0,0,5,0,0,3,0,108,0,0,0,0,1,3,3,3,3,-3,-2,-1,4,-1,-1,1,0,-1,3,3,-1,3,3,2,3,3,3,0,0,0,0,-2,1,-2,1,-8,2,-1,0,15,3,1,1,-1,5,-6,3,138,111,121,7,0,144
286,"Eric","Hinske","",62,"1977-8-5",49593,206,235,188,5,1,5,0,0,0,0,0,0,0,0,0,0,0,2,112,1,57,52,59,10,5,105,0,0,0,0,0,0,0,1,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,-5,2,1,-1,0,0,0,0,13,5,1,1,0,0,0,0,58,11,94,0,0,52
287,"Pat","Borders","",77,"1963-5-14",14625,206,200,188,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2,77,5,63,65,64,105,109,156,0,0,0,0,0,2,2,3,3,0,89,0,0,0,0,2,2,2,-4,3,-1,1,0,0,0,1,1,0,0,-1,0,0,0,1,0,0,-1,0,-5,0,0,0,-3,-2,-1,-1,0,0,0,0,16,3,1,0,0,0,0,0,105,35,89,0,0,83
288,"Taylor","Buchholz","",58,"1981-10-13",41624,206,220,193,4,0,4,0,18626,0,0,0,0,0,3,12,0,11,3,30,87,70,57,63,79,79,143,0,0,0,0,0,1,4,0,3,0,83,0,0,0,0,0,0,0,0,1,-1,0,2,0,-1,0,-1,1,1,-1,0,0,0,1,-1,0,1,-1,-5,0,0,5,-4,2,-8,4,5,1,1,0,13,4,3,0,5,-5,3,-4,75,90,48,7,0,71
289,"Ricardo","Torres","",64,"1975-11-17",6309,56,205,182,5,2,5,0,0,0,0,0,0,0,5,1,0,8,2,106,5,79,81,77,79,55,132,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,-3,-3,-5,-1,0,0,0,0,13,5,1,1,0,0,0,0,72,26,102,5,0,68
290,"Tim","Esmay","",74,"1966-1-1",72398,206,180,184,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,88,65,74,85,82,109,109,155,0,0,0,0,0,1,2,3,3,0,88,0,0,0,0,4,3,2,-4,4,-3,1,0,2,0,-2,1,0,-3,-3,-1,0,0,2,0,0,1,0,-5,0,0,3,4,1,3,-1,0,0,0,0,12,4,4,0,0,0,0,0,111,80,97,0,0,89
291,"Julio","Mosquera","",68,"1972-1-29",62478,145,185,184,1,9,2,0,0,0,0,0,0,0,1,1,1,1,0,11,10,16,20,4,92,95,153,0,0,0,0,0,3,0,3,3,0,119,0,0,0,0,3,-1,2,1,1,0,-1,0,0,0,4,3,0,2,1,2,0,0,1,0,0,0,0,-5,0,0,-5,3,-1,-5,4,0,0,0,0,12,3,3,2,0,0,0,0,89,36,37,1,0,63
292,"Carmelo","Martinez","",79,"1960-7-28",21297,151,190,187,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,81,5,96,97,93,112,113,154,0,0,0,0,0,1,1,3,3,0,90,0,0,0,0,3,2,1,-1,0,-1,-1,0,3,0,-1,-1,0,-3,0,-1,0,0,1,0,0,1,0,-5,0,0,-3,5,3,2,4,0,0,0,0,12,3,3,2,0,0,0,0,128,35,92,0,0,96
293,"Royce","Ring","",59,"1980-12-21",42482,206,220,183,4,7,4,0,0,0,0,0,0,0,0,0,0,0,3,5,109,38,30,43,19,55,116,0,0,0,0,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,-10,8,-8,4,0,0,0,0,13,5,1,1,0,0,0,0,82,98,20,0,0,42
294,"Tyler","Buckley","",43,"1997-1-1",0,206,171,184,2,0,3,0,24964,0,0,0,0,0,1,6,6,4,0,81,90,84,70,67,75,74,138,0,0,0,0,0,3,3,0,1,0,112,0,0,0,0,3,-1,3,3,1,2,1,2,-1,1,3,3,3,2,0,0,0,0,2,0,2,0,-1,-3,0,0,-3,2,-4,3,3,-4,3,1,0,14,3,3,0,2,-3,0,2,90,91,85,4,0,90
295,"Dallas","Hord","",52,"1987-11-25",75711,206,175,183,5,0,5,0,26235,0,0,0,0,0,11,3,7,0,2,88,16,2,19,6,82,87,140,0,0,0,0,0,0,2,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,-2,2,2,0,-9,4,0,0,13,4,2,1,1,6,-5,-2,43,38,92,5,0,28
296,"Angel","Gomez","",48,"1992-1-12",70307,151,180,188,5,0,5,0,30624,0,0,0,0,0,9,7,0,0,1,89,23,32,31,16,99,98,144,0,0,0,0,0,0,2,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,0,0,2,-8,1,2,0,13,4,2,1,-1,-4,-8,-2,54,46,95,5,0,42
297,"Runelvys","Hernandez","",62,"1978-4-27",71432,56,205,185,4,0,4,0,17920,0,0,0,0,0,6,9,25,22,2,47,173,19,1,19,177,172,135,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,-3,-2,0,0,1,0,12,5,2,1,7,4,-2,-3,66,170,76,14,0,38
298,"John","Young","",65,"1975-4-13",41955,206,215,194,5,3,5,0,0,0,0,0,0,0,20,8,30,2,1,90,4,59,60,47,95,65,135,0,0,0,0,0,0,0,2,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,1,5,3,4,0,0,0,0,12,5,2,1,0,0,0,0,63,28,92,12,0,59
